fcode,year,month,obs_dengue_cases,population,area,ws_avg,ws_min,ws_max,t2m_avg,t2m_min,t2m_max,rh_avg,rh_min,rh_max,tp_accum,l1_code,l1_name
TTYTKV_DUYEN_HAI_TV,2012,3,0,52549,193.4,2.6364382064516123,1.3499488119354837,3.8393225677419354,300.90702193548384,298.2403564516129,304.899470967742,77.80467177419355,56.56595674193548,92.22835703225807,0.12219179866500002,86,
TTYTKV_DUYEN_HAI_TV,2012,4,7,52549,193.4,2.2875095733333333,1.1523425620000003,3.5121823233333336,300.7760086666667,298.4248113333333,304.2876959999999,82.70290926666668,64.73600626666666,94.8327093,0.18319622808,86,
TTYTKV_DUYEN_HAI_TV,2012,5,9,52549,193.4,2.3536432709677415,1.4312775545161291,3.7131772322580647,300.47349322580646,298.43773096774197,304.11291387096776,86.24218596774193,69.57094119354839,95.82238658064516,0.3108187522,86,
TTYTKV_DUYEN_HAI_TV,2012,6,18,52549,193.4,3.1786084433333333,2.1771511733333337,4.494173836666667,300.3289523333333,298.4675536666666,303.6366256666667,84.94103853333334,71.9454754,93.37316313333332,0.28629888923,86,
TTYTKV_DUYEN_HAI_TV,2012,7,22,52549,193.4,2.8237084290322576,1.8699237738709678,4.111041393548386,299.78735677419354,297.99165290322577,303.076455483871,87.24978558064515,72.43427038709677,95.80966887096773,0.3854016944,86,
TTYTKV_DUYEN_HAI_TV,2012,8,11,52549,193.4,3.151270670967741,2.2179854735483873,4.400368416129032,299.95971741935483,297.9887174193549,303.2947048387097,85.61387096774193,72.24208806451612,94.47875445161289,0.2752449722999999,86,
TTYTKV_DUYEN_HAI_TV,2012,9,2,52549,193.4,2.4468633933333335,1.5545801999999997,3.5209139399999994,298.7743443333333,297.2181673333333,302.1256946666666,91.27291646666667,76.64858643333334,97.495864,0.49446717340000007,86,
TTYTKV_DUYEN_HAI_TV,2012,10,8,52549,193.4,1.8899214580645156,0.9475449977419353,2.7944257967741937,299.7301767741935,297.60608580645163,302.8276635483871,86.92021935483871,71.4305582903226,96.4953377096774,0.30091858307999997,86,
TTYTKV_DUYEN_HAI_TV,2012,11,0,52549,193.4,2.6814236199999995,1.6918847419999996,3.77705236,299.8408513333334,298.0169276666667,302.47248966666666,85.80012603333333,72.1641498,94.48645606666668,0.19880211858000002,86,
TTYTKV_DUYEN_HAI_TV,2012,12,4,52549,193.4,2.7776362112903232,1.603289863548387,3.851010593548387,300.16127,297.78269225806457,303.2462112903226,78.83037287096775,63.030062451612906,90.79106019354839,0.034474976172500005,86,
TTYTKV_DUYEN_HAI_TV,2013,1,3,52549,193.4,2.838959938709678,1.8322516990322577,3.8240374161290323,298.66539516129035,296.3941816129032,301.7844719354838,79.60123961290321,64.27346661290322,90.69189664516128,0.11006808217007,86,
TTYTKV_DUYEN_HAI_TV,2013,2,0,52549,193.4,3.839519003571429,2.6171979907142857,4.967399789285714,299.83046285714283,297.36908357142863,303.55262857142856,73.82651703571428,55.49342599999999,86.66468321428572,0.0245303608673,86,
TTYTKV_DUYEN_HAI_TV,2013,3,2,52549,193.4,2.963235332258064,1.7082948364516128,4.112910093548386,301.093839032258,298.4054438709678,305.0838706451613,74.4769237419355,53.41069235483873,89.70744393548388,0.022398243164860002,86,
TTYTKV_DUYEN_HAI_TV,2013,4,0,52549,193.4,2.484710283333333,1.3468487413333334,3.7241555533333335,301.42690566666664,299.1003786666667,304.59568266666673,81.59172966666667,65.442595,93.794114,0.20123148079999997,86,
TTYTKV_DUYEN_HAI_TV,2013,5,1,52549,193.4,1.8622274516129034,0.8733687467741936,3.1144727419354843,301.06013161290326,298.9855058064516,304.5279119354839,85.97931593548388,70.38556606451613,95.84686758064517,0.3868732489000001,86,
TTYTKV_DUYEN_HAI_TV,2013,6,8,52549,193.4,2.295311916666667,1.3891719473333335,3.5149204199999997,300.0680023333333,298.343791,303.0857936666667,88.70663523333333,75.94476123333332,96.26652526666668,0.4039701835,86,
TTYTKV_DUYEN_HAI_TV,2013,7,10,52549,193.4,2.5996102064516133,1.664959273548387,3.871949229032258,299.55574999999993,297.78243,302.8472274193549,87.6352924516129,73.38891667741936,95.5210155483871,0.38137134634000003,86,
TTYTKV_DUYEN_HAI_TV,2013,8,4,52549,193.4,2.779528332258064,1.820513751935484,4.055071216129033,299.5711719354838,297.7642087096774,302.88049419354843,87.3467138064516,72.91361035483871,95.34559467741937,0.349445813,86,
TTYTKV_DUYEN_HAI_TV,2013,9,4,52549,193.4,2.3041828099999995,1.2878562041333337,3.68574752,299.65369533333336,297.8338729999999,303.03608033333336,87.533936,72.55146470000001,96.04125296666666,0.30714519450000005,86,
TTYTKV_DUYEN_HAI_TV,2013,10,4,52549,193.4,1.7739604180645163,0.8794545141935485,2.7682472032258065,299.37125225806443,297.2310767741935,302.90143419354837,88.07561487096775,71.96090187096773,97.2263605483871,0.29744381819999993,86,
TTYTKV_DUYEN_HAI_TV,2013,11,0,52549,193.4,2.263150206666667,0.993468087,3.47754864,299.4836859999999,297.26398933333337,302.27550799999995,85.98969600000001,71.69677586666668,96.32622443333334,0.24229859124000003,86,
TTYTKV_DUYEN_HAI_TV,2013,12,2,52549,193.4,1.8782271225806453,0.8227044856451612,2.878089251612903,298.23705,295.76367967741936,301.28006612903226,82.32310006451613,66.34833216129032,95.23529890322583,0.05138014535349998,86,
TTYTKV_DUYEN_HAI_TV,2014,1,1,52549,193.4,2.3982076258064517,1.2247372206451614,3.461664358064516,297.38654258064514,294.34385290322587,301.1606874193548,76.5818729032258,56.10270867741935,92.9035595483871,0.0175648467164,86,
TTYTKV_DUYEN_HAI_TV,2014,2,0,52549,193.4,3.2797089035714286,2.0289051000000002,4.382937785714286,298.3662139285714,295.75972928571434,302.25821178571425,76.34532428571427,56.24944832142858,90.49230560714285,0.007101610624659999,86,
TTYTKV_DUYEN_HAI_TV,2014,3,0,52549,193.4,3.658730461290322,2.3093108770967743,4.8254120193548395,300.4236506451613,297.8633670967742,304.31669967741936,74.27289519354838,53.91480361290322,88.89425300000002,0.012899846738299999,86,
TTYTKV_DUYEN_HAI_TV,2014,4,0,52549,193.4,1.933122356666667,0.6119156531999999,3.1981003133333332,302.0141443333334,298.8712513333333,306.21555300000006,74.73714500000001,52.76902796666666,93.10210726666665,0.07392903613,86,
TTYTKV_DUYEN_HAI_TV,2014,5,0,52549,193.4,1.967347248387097,0.9631606996774192,2.988364196774194,301.61428225806446,299.18891193548393,305.3340819354838,83.10942600000001,65.17567616129033,95.08264570967744,0.28420839592999997,86,
TTYTKV_DUYEN_HAI_TV,2014,6,0,52549,193.4,2.5324713466666666,1.530363046666667,3.8379987333333334,300.52411866666665,298.75848733333333,303.90388366666673,87.46225573333332,72.8030828,95.68919126666667,0.3532676639,86,
TTYTKV_DUYEN_HAI_TV,2014,7,0,52549,193.4,2.862824258064516,1.9522898999999998,4.220068561290323,299.78298612903234,298.1572948387097,303.0611403225807,88.42707719354837,74.57589174193548,95.86977751612903,0.41752332639999995,86,
TTYTKV_DUYEN_HAI_TV,2014,8,0,52549,193.4,2.2295839806451614,1.357874699032258,3.436394783870967,299.91577741935487,297.8601358064516,303.4803025806451,86.54190519354837,70.31986377419354,96.42299670967742,0.3917108552,86,
TTYTKV_DUYEN_HAI_TV,2014,9,3,52549,193.4,2.36046915,1.5126818123333334,3.53038951,299.70823733333333,297.6069903333334,303.3134933333333,86.90893313333332,70.86266166666665,96.50897376666667,0.2996908147,86,
TTYTKV_DUYEN_HAI_TV,2014,10,0,52549,193.4,1.6123263161290322,0.642492023419355,2.732528103225806,299.5919964516129,297.6004493548387,302.7649351612904,88.43026603225805,73.42384216129032,96.89905816129031,0.4047778774999999,86,
TTYTKV_DUYEN_HAI_TV,2014,11,0,52549,193.4,2.1795545683333333,1.176357578666667,3.2422607166666664,300.00314433333335,297.9143146666666,302.89327800000007,85.88641623333334,70.79498896666665,95.57162576666666,0.18158968029,86,
TTYTKV_DUYEN_HAI_TV,2014,12,0,52549,193.4,2.304929858064516,1.1437589659354839,3.378819822580646,298.99404225806444,296.7215109677419,302.0043490322581,83.49513861290323,69.35169074193549,94.7312450967742,0.16357458138,86,
TTYTKV_DUYEN_HAI_TV,2015,1,0,52549,193.4,2.707008564516129,1.6916708735483874,3.640611680645162,297.89085580645167,295.3227425806452,301.4050919354839,78.99714432258064,61.42074999999999,92.3504637096774,0.016838421447600005,86,
TTYTKV_DUYEN_HAI_TV,2015,2,2,52549,193.4,3.482237217857143,2.4767793000000005,4.580020675,298.2578307142857,295.7814067857143,302.01377464285713,75.10044417857141,55.80076364285714,88.5635886785714,0.00349823968846,86,
TTYTKV_DUYEN_HAI_TV,2015,3,0,52549,193.4,3.6642350548387097,2.496141970967742,4.736130151612903,300.3571267741936,297.8704916129032,304.14738096774187,73.8063410967742,54.09316258064517,88.12286145161289,0.007245851186809999,86,
TTYTKV_DUYEN_HAI_TV,2015,4,0,52549,193.4,2.914604726666667,1.598320194,3.9951793033333325,301.82189700000004,298.9747576666667,305.854928,73.90424336666666,52.670604366666666,90.09786886666669,0.057207780539,86,
TTYTKV_DUYEN_HAI_TV,2015,5,1,52549,193.4,2.0923251290322584,1.129272246129032,3.3245550903225802,302.36898387096767,299.58156225806454,306.6579477419356,76.30004003225807,55.75859912903227,91.98904377419355,0.19894029213000003,86,
TTYTKV_DUYEN_HAI_TV,2015,6,0,52549,193.4,2.2700214300000003,1.3347975068666666,3.553009363333333,300.806572,298.610466,304.42825400000004,84.48330353333333,66.67563716666668,95.71626026666665,0.2469577414,86,
TTYTKV_DUYEN_HAI_TV,2015,7,2,52549,193.4,2.813569025806452,1.8895345522580642,4.083291587096774,300.4792070967742,298.64195451612903,303.83195064516127,85.26309354838709,70.17983338709676,94.06608487096774,0.25335349939999996,86,
TTYTKV_DUYEN_HAI_TV,2015,8,3,52549,193.4,2.7040706032258064,1.858951512903226,3.9132011225806456,300.15861064516133,298.22364870967743,303.7575958064516,86.12729638709678,70.30530690322578,95.49877193548389,0.32940061200000004,86,
TTYTKV_DUYEN_HAI_TV,2015,9,7,52549,193.4,2.3571784199999994,1.503056031,3.4609966133333336,299.8890813333333,297.8917436666666,303.4623853333333,87.85757526666666,71.92786553333333,96.74395436666666,0.4146285954,86,
TTYTKV_DUYEN_HAI_TV,2015,10,8,52549,193.4,1.9153571967741936,1.032365824516129,2.859532351612904,300.05957935483866,298.01979935483877,303.40962258064513,86.85276777419357,71.17908445161291,95.95592077419354,0.3436982462,86,
TTYTKV_DUYEN_HAI_TV,2015,11,15,52549,193.4,2.7505521233333328,1.7369434609999999,3.9189942033333334,300.19059699999997,298.4065473333333,302.8677096666667,84.89214056666665,71.60694866666668,93.96121536666666,0.19358451017,86,
TTYTKV_DUYEN_HAI_TV,2015,12,15,52549,193.4,2.899126819354839,1.8871711235483868,3.9256252193548384,299.8540841935484,297.6266029032257,302.82858870967743,80.71003019354839,65.63950006451613,91.50197964516127,0.1028699341917,86,
TTYTKV_DUYEN_HAI_TV,2016,1,16,52549,193.4,3.3279805064516133,2.198561676774194,4.405997348387097,300.02701967741933,297.68795516129035,303.39417645161296,78.21625493548387,60.37592796774193,90.93214719354836,0.006680689069600001,86,
TTYTKV_DUYEN_HAI_TV,2016,2,11,52549,193.4,3.494492165517242,2.307865610689655,4.526683817241379,299.73169793103455,296.9729096551724,303.8076255172414,72.38051831034483,52.80403293103448,86.30939179310346,0.0039087730533,86,
TTYTKV_DUYEN_HAI_TV,2016,3,14,52549,193.4,3.353771012903226,2.2267540451612904,4.398512980645162,300.5208958064516,297.82143,304.7494096774193,73.00329406451613,51.94101658064516,88.41061645161291,0.001196189078,86,
TTYTKV_DUYEN_HAI_TV,2016,4,19,52549,193.4,2.656859929999999,1.4541266896666665,3.8029855666666665,302.52814366666667,299.366895,307.01290566666665,72.62407396666667,48.683241599999995,91.79609853333335,0.010220049114199999,86,
TTYTKV_DUYEN_HAI_TV,2016,5,10,52549,193.4,2.282962641935484,1.0483201170967742,3.572907887096774,302.11874,299.71329645161296,305.72906193548386,80.66985158064516,62.38876570967742,94.20828748387096,0.27728192986,86,
TTYTKV_DUYEN_HAI_TV,2016,6,12,52549,193.4,2.1404013266666664,1.2410109428333334,3.31745177,300.478513,298.5652393333333,304.115036,87.03412469999999,70.11536336666667,96.12840666666666,0.4173794048999999,86,
TTYTKV_DUYEN_HAI_TV,2016,7,24,52549,193.4,2.1437279000000005,1.19327488916129,3.2339252387096784,300.21748451612905,298.2058196774194,303.6529425806451,86.8808506451613,71.11691916129033,96.16888412903228,0.3531316385999999,86,
TTYTKV_DUYEN_HAI_TV,2016,8,17,52549,193.4,3.194667267741935,2.194700573225806,4.619326419354839,300.37513935483867,298.5595545161291,303.4754209677419,85.45747270967742,72.05937635483872,93.9864611612903,0.2661180972,86,
TTYTKV_DUYEN_HAI_TV,2016,9,8,52549,193.4,2.594119836666667,1.658702898,3.863986226666667,299.8240226666666,298.0462596666667,303.259033,87.95964626666668,73.01561296666667,96.07623316666668,0.44678823729999995,86,
TTYTKV_DUYEN_HAI_TV,2016,10,10,52549,193.4,2.167047220322581,1.3153509419354836,3.233167006451614,299.087675483871,297.636794516129,302.06275612903227,92.03121377419356,79.36674919354839,97.79245016129032,0.6492803888000002,86,
TTYTKV_DUYEN_HAI_TV,2016,11,14,52549,193.4,1.8681952099999999,0.9990364473333333,2.9571016633333334,299.74287300000003,297.8616916666666,302.638635,88.37444633333332,74.61724386666666,96.34078853333335,0.26246480829999996,86,
TTYTKV_DUYEN_HAI_TV,2016,12,7,52549,193.4,2.1844446387096776,1.1250584687096772,3.3577678774193553,298.78490774193546,296.9026664516129,301.3876758064517,87.42908396774193,75.59140345161289,95.96111341935485,0.29930853395,86,
TTYTKV_DUYEN_HAI_TV,2017,1,9,52549,193.4,2.839402651612903,1.6971648619354838,4.07490556451613,299.08323612903223,296.9624745161291,301.8937877419355,82.39062222580645,68.68184822580645,92.73977764516128,0.14986965297740004,86,
TTYTKV_DUYEN_HAI_TV,2017,2,1,52549,193.4,2.6652513464285716,1.5235304732142858,3.681543096428572,299.0228575,296.70105464285706,302.40862857142855,79.60008114285714,63.00126953571429,90.57021482142859,0.06642758234030001,86,
TTYTKV_DUYEN_HAI_TV,2017,3,4,52549,193.4,3.0893627419354837,2.0392517412903226,4.209026116129032,300.142835483871,297.79311806451614,303.66595161290326,77.16238593548388,58.41527280645161,90.86311029032262,0.0481007538505,86,
TTYTKV_DUYEN_HAI_TV,2017,4,5,52549,193.4,2.4412070133333335,1.3800049163333332,3.6483672466666666,301.23943266666663,298.78828066666665,304.79120299999994,80.56530880000001,62.07851143333333,94.33385683333333,0.14757134560000001,86,
TTYTKV_DUYEN_HAI_TV,2017,5,5,52549,193.4,1.806927729032258,0.8820825600000001,3.004133132258064,300.73353451612905,298.7374161290322,304.20740225806446,87.15961451612905,70.9277491935484,96.59379896774193,0.3714302357,86,
TTYTKV_DUYEN_HAI_TV,2017,6,0,52549,193.4,2.3473788333333334,1.4378957710000002,3.5210135533333333,300.52744533333333,298.60278466666665,303.99289566666664,86.40799196666666,70.57373869999999,95.49653199999997,0.2794309088,86,
TTYTKV_DUYEN_HAI_TV,2017,7,4,52549,193.4,2.842752874193549,1.8734340887096779,4.19260576451613,299.81098322580647,298.0644096774193,302.92342129032255,88.04071038709677,74.32796054838711,96.06997567741935,0.3878141462,86,
TTYTKV_DUYEN_HAI_TV,2017,8,4,52549,193.4,2.503327732258064,1.5384907948387099,3.7277150064516134,299.91105322580637,297.99758161290316,303.3467038709677,87.79378512903226,73.28235751612904,96.23694964516129,0.45069580280000004,86,
TTYTKV_DUYEN_HAI_TV,2017,9,3,52549,193.4,1.96627912,1.0410011498333334,3.1851826366666662,300.2441773333333,298.14176399999997,303.8327029999999,86.89367023333332,70.4114395,96.37802716666666,0.30604144436,86,
TTYTKV_DUYEN_HAI_TV,2017,10,1,52549,193.4,1.609031249677419,0.6324475706451613,2.609281816129032,299.52306612903226,297.5657567741936,302.8849770967742,89.43288403225807,74.18484432258064,97.52420832258065,0.5254483229,86,
TTYTKV_DUYEN_HAI_TV,2017,11,1,52549,193.4,2.11853565,0.89847836,3.413074576666667,299.66873866666657,297.614156,302.478849,87.4967478,72.98457429999999,96.80157299999999,0.23686361690000002,86,
TTYTKV_DUYEN_HAI_TV,2017,12,2,52549,193.4,2.4729947258064517,1.3113405806451615,3.7232860225806457,298.53906096774193,296.2684787096775,301.4067151612903,82.55076500000001,69.81804770967743,93.26245774193548,0.1764250743,86,
TTYTKV_DUYEN_HAI_TV,2018,1,1,52549,193.4,2.056809624516129,1.1100484774193549,3.0906876225806457,298.9117787096773,296.8058012903225,302.0569209677419,84.17771396774192,68.96074596774194,95.23485912903226,0.0773130637781,86,
TTYTKV_DUYEN_HAI_TV,2018,2,0,52549,193.4,3.083656832142857,1.971288125714286,4.099431492857143,298.8617464285714,296.4029382142857,302.5399653571429,75.98983682142855,58.115441464285716,89.11703785714283,0.009953167604600001,86,
TTYTKV_DUYEN_HAI_TV,2018,3,0,52549,193.4,3.2231402870967742,2.11069424516129,4.2343066419354844,300.4192596774193,297.93767870967736,304.2317470967742,75.33628561290324,56.159982967741925,89.3179159032258,0.029754822526200004,86,
TTYTKV_DUYEN_HAI_TV,2018,4,1,52549,193.4,3.0699353300000003,1.9601651453333335,4.291959336666667,301.56917,298.99155766666667,305.44162266666666,75.08894529999999,54.4078026,90.26479049999999,0.040787716584999995,86,
TTYTKV_DUYEN_HAI_TV,2018,5,0,52549,193.4,1.63543905483871,0.5520515758064515,2.8125591645161294,301.2277416129033,298.8191419354839,304.70782129032267,83.92867935483869,66.8394945483871,95.54437709677421,0.30640249960000004,86,
TTYTKV_DUYEN_HAI_TV,2018,6,2,52549,193.4,2.58900085,1.6377310303333334,3.84205392,300.24832499999997,298.384165,303.5829173333333,86.35899666666664,71.08000123333333,95.44934636666663,0.30739321140000003,86,
TTYTKV_DUYEN_HAI_TV,2018,7,2,52549,193.4,3.403483561290322,2.4284822129032255,4.815431370967742,299.73440354838715,298.1342612903226,302.8920174193549,87.53715622580646,74.85557125806453,94.86601041935486,0.3478064057000001,86,
TTYTKV_DUYEN_HAI_TV,2018,8,1,52549,193.4,3.145482538709678,2.1012380377419353,4.5740422064516135,299.63781290322584,297.8809348387097,302.9624174193548,87.69972058064516,73.9353450967742,95.71033203225807,0.45633052830000004,86,
TTYTKV_DUYEN_HAI_TV,2018,9,3,52549,193.4,2.224851756666667,1.3480546939999998,3.345267893333334,299.6057236666666,297.69453233333337,303.00105733333334,88.52829426666668,73.5912874,96.87788903333333,0.3680233865000001,86,
TTYTKV_DUYEN_HAI_TV,2018,10,4,52549,193.4,1.843046357419355,0.969671062451613,2.8151925483870963,299.9581848387097,297.87159354838707,302.88109483870966,87.09561393548385,72.76082870967743,96.27018774193549,0.3570938186,86,
TTYTKV_DUYEN_HAI_TV,2018,11,0,52549,193.4,2.7123475566666673,1.6691138159999999,3.8171451499999995,299.89276966666665,297.95808500000004,302.53510133333333,84.73241606666667,71.46761726666666,94.00095556666665,0.313863756993,86,
TTYTKV_DUYEN_HAI_TV,2018,12,3,52549,193.4,2.5746690677419353,1.3482427332258067,3.733168164516129,299.81016516129034,297.73358129032255,302.66677677419347,83.48039383870966,69.57707193548386,93.33469841935485,0.18116947908,86,
TTYTKV_DUYEN_HAI_TV,2019,1,6,52549,193.4,3.6528432451612907,2.514752757741935,4.694852348387098,298.95169516129033,296.81824516129035,301.7393219354839,78.2802370967742,65.83009761290323,88.21526987096775,0.07346655508610002,86,
TTYTKV_DUYEN_HAI_TV,2019,2,5,52549,193.4,3.7725675821428566,2.6873261285714283,4.89477695,299.58596857142857,297.5735035714285,302.79299464285714,76.63994528571429,60.372789107142864,88.10515107142858,0.00431119364933,86,
TTYTKV_DUYEN_HAI_TV,2019,3,4,52549,193.4,2.9443851935483867,1.679232065483871,4.078113090322581,300.90340129032256,298.20015903225806,304.68641870967747,75.0665487096774,55.18486364516129,90.61251535483868,0.0207730385685,86,
TTYTKV_DUYEN_HAI_TV,2019,4,3,52549,193.4,2.4595962399999993,1.2794263479999999,3.6557118133333337,302.29492666666664,299.5442936666667,306.2158106666667,74.25196923333333,54.196770699999995,90.68900813333333,0.060767210030999996,86,
TTYTKV_DUYEN_HAI_TV,2019,5,3,52549,193.4,2.046334561290323,1.173278390645161,3.169001822580646,301.6963083870967,299.3703919354838,305.55617806451613,82.58836258064515,63.91229645161291,94.53302422580644,0.2769028281,86,
TTYTKV_DUYEN_HAI_TV,2019,6,5,52549,193.4,2.2840259433333334,1.3139634459999998,3.5402588400000004,300.63865866666663,298.81382700000006,304.0597123333334,87.11682279999998,71.74860356666665,95.81870473333333,0.3509121482,86,
TTYTKV_DUYEN_HAI_TV,2019,7,16,52549,193.4,2.767572570967742,1.833894847096774,3.932899525806451,300.2272174193548,298.33454838709685,303.5978535483871,86.79010712903226,71.4287355483871,95.60221770967742,0.3245639906,86,
TTYTKV_DUYEN_HAI_TV,2019,8,30,52549,193.4,3.356715312903226,2.3783938935483873,4.711683099999999,299.87067935483867,298.08939838709676,303.0787380645161,86.9246281612903,73.64318774193548,95.28055438709679,0.3859930511,86,
TTYTKV_DUYEN_HAI_TV,2019,9,18,52549,193.4,2.5998508523333332,1.5875565173333333,3.830100619999999,299.84905033333337,297.8253666666667,303.2101729999999,86.80646893333332,71.41302966666667,96.1687554,0.3243827996,86,
TTYTKV_DUYEN_HAI_TV,2019,10,22,52549,193.4,1.946345832258064,0.8934701577419353,2.974506235483871,300.28911516129034,298.0944151612904,303.4543932258065,85.32590232258065,69.64581077419355,95.40361174193548,0.19053292250000003,86,
TTYTKV_DUYEN_HAI_TV,2019,11,14,52549,193.4,2.120093026666667,1.0986557059999997,3.164247043333334,299.53143066666667,297.2723096666667,302.61738666666673,84.46406913333333,68.6809969,95.40263116666665,0.14180893823,86,
TTYTKV_DUYEN_HAI_TV,2019,12,3,52549,193.4,2.4243819806451614,1.1293097903225806,3.4158698419354843,299.0351477419355,296.1140880645161,302.6147016129032,76.9776015483871,59.35336393548387,92.4231482580645,0.006304668768600001,86,
TTYTKV_DUYEN_HAI_TV,2020,1,1,52549,193.4,3.2024295161290324,2.115411473225806,4.182348703225806,299.5721929032258,296.95107387096783,303.4304677419354,74.9170733548387,55.54249951612903,88.78423748387098,0.0090492481484,86,
TTYTKV_DUYEN_HAI_TV,2020,2,1,52549,193.4,3.8793221655172414,2.723169900689655,4.8856261517241375,299.6348706896552,296.9976127586207,303.6679593103448,71.44659327586206,51.76959948275862,84.84618762068966,0.010462335740659998,86,
TTYTKV_DUYEN_HAI_TV,2020,3,3,52549,193.4,3.3317106548387097,2.3466516438709677,4.386462590322581,301.02754225806456,298.53207290322587,304.9364367741935,75.02965022580645,53.68085970967743,90.55732687096774,0.0078142334641,86,
TTYTKV_DUYEN_HAI_TV,2020,4,2,52549,193.4,3.3980112833333327,2.3222358200000004,4.675154896666667,301.93592566666666,299.5615983333334,305.53511900000007,74.81195196666667,55.64383346666666,88.27940486666668,0.06371945521040001,86,
TTYTKV_DUYEN_HAI_TV,2020,5,2,52549,193.4,2.0842726129032254,1.0521372796774193,3.097949803225806,302.7854648387096,300.13663096774195,306.6661896774193,77.05711035483871,56.81212416129031,92.65865758064515,0.13650051168999996,86,
TTYTKV_DUYEN_HAI_TV,2020,6,2,52549,193.4,1.8040404666666665,0.8298001192,2.9455137033333334,300.4184876666667,298.60753166666666,303.82893866666666,87.72878013333334,71.57789736666665,96.23681163333336,0.399564814,86,
TTYTKV_DUYEN_HAI_TV,2020,7,6,52549,193.4,1.853060293548387,1.0126009309677417,2.856446277419355,300.27144709677424,298.31205612903227,303.5378264516129,87.2081273548387,71.75021803225806,96.09049670967745,0.3484548927000001,86,
TTYTKV_DUYEN_HAI_TV,2020,8,7,52549,193.4,2.4641870516129027,1.556673539032258,3.612263709677418,300.3347461290323,298.30086709677425,303.94378870967745,86.39429474193551,69.5916415483871,96.0370745483871,0.32691850933999994,86,
TTYTKV_DUYEN_HAI_TV,2020,9,5,52549,193.4,2.009612026666667,1.0241693303333332,3.1003166266666664,300.11429533333336,298.12956966666667,303.6532313333334,87.30753633333333,70.63077900000002,96.46600373333331,0.3751731219,86,
TTYTKV_DUYEN_HAI_TV,2020,10,9,52549,193.4,2.129592467741935,1.2450640432258067,3.251604258064515,299.1157416129032,297.50875354838706,302.3111374193548,90.96712600000002,75.96470229032259,97.55859170967742,0.5160717946000001,86,
TTYTKV_DUYEN_HAI_TV,2020,11,9,52549,193.4,2.0043439566666668,0.8668902933333332,3.111975346666667,299.79395900000003,297.60228166666667,302.8234403333334,84.66735369999999,69.20114563333333,95.03286833333331,0.18564173478499998,86,
TTYTKV_DUYEN_HAI_TV,2020,12,3,52549,193.4,2.244109296774194,1.1111379438709679,3.3223160516129036,298.8966329032258,296.59496258064513,301.63349903225804,83.00868083870968,69.95819103225806,93.19288948387097,0.1831592569553,86,
TTYTKV_DUYEN_HAI_TV,2021,1,8,52549,193.4,2.3655642741935483,1.285114463548387,3.3703319935483873,298.19662193548385,295.57293483870967,301.579416451613,79.65959887096776,62.28543480645162,93.56117222580643,0.0161514950507,86,
TTYTKV_DUYEN_HAI_TV,2021,2,1,52549,193.4,2.843941103571428,1.8117560096428573,3.7070208214285714,298.4983357142857,295.9030028571428,302.2720467857143,76.81642617857143,58.150665464285716,90.60852067857142,0.0123343404132,86,
TTYTKV_DUYEN_HAI_TV,2021,3,0,52549,193.4,3.4463425483870966,2.3279814496774196,4.522565180645161,300.62902161290316,297.99982612903233,304.67220612903236,74.54127429032259,53.192708677419354,89.22797996774194,0.006387079671900001,86,
TTYTKV_DUYEN_HAI_TV,2021,4,5,52549,193.4,2.382776116666667,1.4125449026666668,3.4954634999999996,301.0977416666666,298.71455133333336,304.7524353333334,79.90794503333333,61.54551916666666,92.40504680000002,0.20439894508000003,86,
TTYTKV_DUYEN_HAI_TV,2021,5,7,52549,193.4,2.368226522580645,1.3245111458064518,3.471876206451613,301.0806596774194,299.0247887096774,304.24547548387096,84.56195606451611,69.52546312903226,94.64705496774197,0.2677039090699999,86,
TTYTKV_DUYEN_HAI_TV,2021,6,3,52549,193.4,2.6265131200000003,1.6763744516666663,3.779064426666667,300.68661433333335,298.60889033333336,304.26478133333336,84.78934243333333,68.27915423333333,94.92749123333334,0.1825107589,86,
TTYTKV_DUYEN_HAI_TV,2021,7,2,52549,193.4,2.715072261290323,1.778965404516129,4.030426009677419,300.1636270967742,298.40797032258064,303.31756322580645,86.74075074193549,73.01417899999998,94.76986225806452,0.32979234784,86,
TTYTKV_DUYEN_HAI_TV,2021,8,0,52549,193.4,2.3585293935483866,1.4797986233870968,3.5619908419354838,300.24536870967745,298.27746645161295,303.7006116129033,85.878034,70.46750332258065,94.98666351612904,0.32536617110000005,86,
TTYTKV_DUYEN_HAI_TV,2021,9,0,52549,193.4,2.09971166,1.1060840211666667,3.384246743333333,299.5855163333333,297.79087333333337,302.9210780000001,88.90090063333332,73.70157573333333,96.9098415,0.4038349152,86,
TTYTKV_DUYEN_HAI_TV,2021,10,0,52549,193.4,2.1503756445161284,1.1239031362903227,3.228857506451613,299.50820451612896,297.77314548387096,302.40669258064514,89.33763309677421,76.3448366451613,96.99962167741936,0.6707269579000001,86,
TTYTKV_DUYEN_HAI_TV,2021,11,0,52549,193.4,2.606789394666667,1.5299028486666664,3.771184936666667,299.40833933333334,297.83353700000004,301.67970633333334,88.47550043333332,77.40739956666667,95.50646163333332,0.5026886508,86,
TTYTKV_DUYEN_HAI_TV,2021,12,0,52549,193.4,2.1959822096774197,1.1466515861290323,3.280503819354839,298.96756322580643,296.3031277419355,302.0888787096774,81.18715383870966,64.90561622580644,94.10256474193548,0.045465928618899996,86,
